Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
60,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13984110146205617,0.13994565606117249,0.004541988362740366,2.062965828726891e-05,0.15715579688549042,0.1284722238779068,0.36881226319703997,0.37032005190849304,0.014733670257720936,0.0002170810392632505,0.3884359896183014,0.2176932394504547
61,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13972576693718478,0.1395682394504547,0.004717258230434192,2.2252525212599123e-05,0.15806159377098083,0.12711352109909058,0.3725470346138344,0.3740941882133484,0.01569346165578673,0.00024628473874164835,0.39462560415267944,0.22184480726718903
62,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13973045515717927,0.13979469239711761,0.0044524007775468165,1.9823872683899496e-05,0.15655192732810974,0.12900060415267944,0.3767768997028007,0.37922704219818115,0.01678028716747498,0.00028157803742292543,0.4036835730075836,0.2232789844274521
63,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13973842542734205,0.13941727578639984,0.004431115210081139,1.9634782005012417e-05,0.1560235470533371,0.12839673459529877,0.37658233052084905,0.3847373127937317,0.03655822577732053,0.0013365038719855432,0.40609902143478394,0.15315519273281097
64,0.13003626873034127,0.12967994809150696,0.003916776134810708,1.5341135290222707e-05,0.1451539844274521,0.12039553374052048,0.1399034561577791,0.13964371383190155,0.004598911174861358,2.1149983994264674e-05,0.15655192732810974,0.12945349514484406,0.38789354255480796,0.39137983322143555,0.019326553105461938,0.0003735156549382404,0.41236412525177,0.22924214601516724
65,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13982328467117333,0.13994565606117249,0.004751328393207114,2.25751215000961e-05,0.15632548928260803,0.12447161972522736,0.39376809767314364,0.3951539993286133,0.015505750098679695,0.00024042828612270536,0.4172705411911011,0.23037439584732056
66,0.1300315803252392,0.12967994809150696,0.0039221538819773916,1.5383291073910324e-05,0.1451539844274521,0.12039553374052048,0.14005817343359409,0.13987016677856445,0.004546188892103735,2.0667833442687386e-05,0.15911835432052612,0.12749093770980835,0.39869137709925634,0.40051329135894775,0.015770084001936142,0.00024869554942812225,0.41810083389282227,0.23180857300758362
67,0.13003720639285093,0.12967994809150696,0.003916417421435047,1.533832541891994e-05,0.1451539844274521,0.12039553374052048,0.14041683549836556,0.1403985470533371,0.004661659765262019,2.1731071767062744e-05,0.15760870277881622,0.1286986768245697,0.4022531481633275,0.4047403335571289,0.018337220313855585,0.00033625364883887787,0.42323368787765503,0.2333182394504547
68,0.12936770434705366,0.12945349514484406,0.006720997001327724,4.5171800691856254e-05,0.1451539844274521,0.06808575242757797,0.1406976703716361,0.140625,0.0045251381759729625,2.047687551164791e-05,0.15768417716026306,0.1295289844274521,0.4088000164639135,0.4097222089767456,0.015518015358742148,0.0002408088006741572,0.4276871979236603,0.24313104152679443
69,0.13002220351503502,0.12967994809150696,0.003893695110928232,1.5160861616866417e-05,0.1451539844274521,0.12039553374052048,0.14130481550041935,0.14092692732810974,0.0047307752845340495,2.238023479275822e-05,0.15828804671764374,0.13096316158771515,0.4124396132386249,0.41394928097724915,0.016124211356735682,0.0002599901918766839,0.4335748851299286,0.24169686436653137
